,price,stock,position,allocation
SAVE,48.29999923706055,0.0,0.0,0.0
SB,1.5199999809265137,0.0,0.0,0.0
SBAC,210.02999877929688,0.0,0.0,0.0
SBBX,22.40999984741211,0.0,0.0,0.0
SBCF,24.059999465942383,0.0,0.0,0.0
SBGI,54.540000915527344,0.0,0.0,0.0
SBH,16.209999084472656,0.0,0.0,0.0
SBI,8.829999923706055,0.0,0.0,0.0
SBLK,7.28000020980835,0.0,0.0,0.0
SBNY,117.02999877929688,0.0,0.0,0.0
SBOT,1.0399999618530273,0.0,0.0,0.0
SBR,47.04999923706055,0.0,0.0,0.0
SBRA,19.709999084472656,0.0,0.0,0.0
SBS,10.1899995803833,0.0,0.0,0.0
SBSI,33.529998779296875,0.0,0.0,0.0
SBT,9.5600004196167,0.0,0.0,0.0
SBUX,76.41000366210938,0.0,0.0,0.0
SCCO,33.27000045776367,0.0,0.0,0.0
SCD,13.09000015258789,0.0,0.0,0.0
SCHL,37.22999954223633,0.0,0.0,0.0
SCHN,22.219999313354492,0.0,0.0,0.0
SCHW,42.540000915527344,0.0,0.0,0.0
SCI,43.27000045776367,0.0,0.0,0.0
SCKT,2.369999885559082,0.0,0.0,0.0
SCL,84.06999969482422,0.0,0.0,0.0
SCM,14.079999923706055,0.0,0.0,0.0
SCON,0.8999999761581421,0.0,0.0,0.0
SCOR,10.350000381469727,0.0,0.0,0.0
SCS,16.770000457763672,0.0,0.0,0.0
SCSC,30.790000915527344,0.0,0.0,0.0
SCVL,27.15999984741211,0.0,0.0,0.0
SCX,7.599999904632568,0.0,0.0,0.0
SDLP,0.47999998927116394,0.0,0.0,0.0
SDR,0.8899999856948853,0.0,0.0,0.0
SDRL,5.420000076293945,0.0,0.0,0.0
SDT,0.8899999856948853,0.0,0.0,0.0
SEAC,1.2799999713897705,0.0,0.0,0.0
SEB,4327.81005859375,0.0,0.0,0.0
SEE,41.38999938964844,0.0,0.0,0.0
SEED,6.150000095367432,0.0,0.0,0.0
SEEL,2.640000104904175,0.0,0.0,0.0
SEIC,51.4900016784668,0.0,0.0,0.0
SEM,14.640000343322754,0.0,0.0,0.0
SEMG,13.350000381469727,0.0,0.0,0.0
SENEA,22.520000457763672,0.0,0.0,0.0
SES,0.36000001430511475,0.0,0.0,0.0
SF,55.84000015258789,0.0,0.0,0.0
SFE,12.010000228881836,0.0,0.0,0.0
SFL,12.899999618530273,0.0,0.0,0.0
SFLY,48.5,0.0,0.0,0.0
SFNC,23.75,0.0,0.0,0.0
SFST,34.720001220703125,0.0,0.0,0.0
SFUN,1.149999976158142,0.0,0.0,0.0
SGA,29.399999618530273,0.0,0.0,0.0
SGB,20.1200008392334,22.0,442.64001846313477,0.004426400310716966
SGC,16.510000228881836,0.0,0.0,0.0
SGEN,68.02999877929688,0.0,0.0,0.0
SGLB,1.2000000476837158,117.0,140.40000557899475,0.0014040000957827648
SGMS,18.75,0.0,0.0,0.0
SGOC,1.0,0.0,0.0,0.0
SGRP,0.7799999713897705,0.0,0.0,0.0
SGU,10.0,0.0,0.0,0.0
SHBI,15.539999961853027,0.0,0.0,0.0
SHEN,42.900001525878906,0.0,0.0,0.0
SHG,38.75,0.0,0.0,0.0
SHI,42.689998626708984,0.0,0.0,0.0
SHIP,1.149999976158142,0.0,0.0,0.0
SHLO,4.710000038146973,0.0,0.0,0.0
SHO,13.9399995803833,0.0,0.0,0.0
SHOO,30.290000915527344,0.0,0.0,0.0
SHOS,2.25,0.0,0.0,0.0
SHSP,16.649999618530273,7.0,116.54999732971191,0.0011655000064962828
SHW,430.57000732421875,0.0,0.0,0.0
SID,4.150000095367432,0.0,0.0,0.0
SIEB,8.529999732971191,6.0,51.17999839782715,0.0005117999985568487
SIF,2.990000009536743,0.0,0.0,0.0
SIFY,1.340000033378601,0.0,0.0,0.0
SIG,21.100000381469727,0.0,0.0,0.0
SIGI,71.5999984741211,0.0,0.0,0.0
SILC,30.170000076293945,0.0,0.0,0.0
SIM,9.199999809265137,0.0,0.0,0.0
SIMO,37.79999923706055,15.0,566.9999885559082,0.005670000047068528
SINA,42.540000915527344,0.0,0.0,0.0
SINO,0.7799999713897705,0.0,0.0,0.0
SIRI,5.389999866485596,0.0,0.0,0.0
SITC,13.34000015258789,0.0,0.0,0.0
SITO,0.949999988079071,21.0,19.949999749660492,0.0001995000031793447
SIVB,221.0,0.0,0.0,0.0
SIX,51.099998474121094,0.0,0.0,0.0
SJI,32.59000015258789,0.0,0.0,0.0
SJM,127.13999938964844,0.0,0.0,0.0
SJR,20.399999618530273,0.0,0.0,0.0
SJT,4.059999942779541,0.0,0.0,0.0
SJW,63.0,0.0,0.0,0.0
SKM,23.399999618530273,0.0,0.0,0.0
SKX,28.110000610351562,0.0,0.0,0.0
SKY,24.950000762939453,0.0,0.0,0.0
SKYW,59.22999954223633,0.0,0.0,0.0
SLAB,93.56999969482422,0.0,0.0,0.0
SLB,37.4900016784668,0.0,0.0,0.0
SLCA,10.930000305175781,0.0,0.0,0.0
SLCT,11.229999542236328,0.0,0.0,0.0
SLF,39.470001220703125,0.0,0.0,0.0
SLG,87.4000015258789,0.0,0.0,0.0
SLM,9.6899995803833,0.0,0.0,0.0
SLMBP,65.0,0.0,0.0,0.0
SLRC,21.059999465942383,0.0,0.0,0.0
SLS,0.7799999713897705,0.0,0.0,0.0
SM,13.0,0.0,0.0,0.0
SMBC,32.63999938964844,0.0,0.0,0.0
SMFG,6.900000095367432,0.0,0.0,0.0
SMG,88.4000015258789,0.0,0.0,0.0
SMI,5.5,0.0,0.0,0.0
SMLP,7.690000057220459,0.0,0.0,0.0
SMM,8.6899995803833,0.0,0.0,0.0
SMMF,25.34000015258789,0.0,0.0,0.0
SMP,45.38999938964844,0.0,0.0,0.0
SMRT,0.949999988079071,1.0,0.949999988079071,9.500000151397367e-06
SMSI,3.119999885559082,0.0,0.0,0.0
SMTC,43.97999954223633,0.0,0.0,0.0
SMTX,3.5299999713897705,0.0,0.0,0.0
SNA,157.32000732421875,0.0,0.0,0.0
SNBR,32.86000061035156,0.0,0.0,0.0
SNCR,6.619999885559082,0.0,0.0,0.0
SNE,48.34000015258789,0.0,0.0,0.0
SNFCA,5.039999961853027,0.0,0.0,0.0
SNH,7.889999866485596,0.0,0.0,0.0
SNHNI,21.399999618530273,0.0,0.0,0.0
SNHY,41.880001068115234,0.0,0.0,0.0
SNMP,2.190000057220459,0.0,0.0,0.0
SNN,42.029998779296875,0.0,0.0,0.0
SNOA,0.8500000238418579,0.0,0.0,0.0
SNP,70.44000244140625,0.0,0.0,0.0
SNPS,117.01000213623047,0.0,0.0,0.0
SNSS,1.0499999523162842,0.0,0.0,0.0
SNV,33.810001373291016,0.0,0.0,0.0
SNX,93.23999786376953,0.0,0.0,0.0
SNY,42.11000061035156,0.0,0.0,0.0
SO,54.34000015258789,0.0,0.0,0.0
SOHO,7.03000020980835,0.0,0.0,0.0
SOHU,14.109999656677246,0.0,0.0,0.0
SOL,1.399999976158142,0.0,0.0,0.0
SON,62.5099983215332,0.0,0.0,0.0
SONA,14.369999885559082,0.0,0.0,0.0
SORL,3.4600000381469727,0.0,0.0,0.0
SP,31.739999771118164,0.0,0.0,0.0
SPAR,8.789999961853027,0.0,0.0,0.0
SPB,62.52000045776367,0.0,0.0,0.0
SPCB,1.1699999570846558,93.0,108.80999600887299,0.001088099991083161
SPEX,3.130000114440918,0.0,0.0,0.0
SPG,171.47999572753906,0.0,0.0,0.0
SPGI,213.99000549316406,0.0,0.0,0.0
SPH,23.290000915527344,0.0,0.0,0.0
SPHS,0.7599999904632568,0.0,0.0,0.0
SPLK,128.72999572753906,0.0,0.0,0.0
SPLP,14.0,0.0,0.0,0.0
SPN,1.9500000476837158,0.0,0.0,0.0
SPNS,14.850000381469727,5.0,74.25000190734863,0.0007425000402235337
SPOK,16.360000610351562,0.0,0.0,0.0
SPPI,7.760000228881836,0.0,0.0,0.0
SPR,81.33000183105469,0.0,0.0,0.0
SPRT,2.2899999618530273,0.0,0.0,0.0
SPSC,100.56999969482422,0.0,0.0,0.0
SPTN,13.029999732971191,0.0,0.0,0.0
SPWR,7.730000019073486,0.0,0.0,0.0
SPXC,29.959999084472656,0.0,0.0,0.0
SPXX,15.65999984741211,0.0,0.0,0.0
SQBG,0.6899999976158142,0.0,0.0,0.0
SQM,30.799999237060547,0.0,0.0,0.0
SQNS,0.9700000286102295,0.0,0.0,0.0
SR,85.88999938964844,0.0,0.0,0.0
SRAX,4.650000095367432,0.0,0.0,0.0
SRC,42.75,0.0,0.0,0.0
SRCE,44.7400016784668,0.0,0.0,0.0
SRCI,5.130000114440918,0.0,0.0,0.0
SRCL,46.72999954223633,0.0,0.0,0.0
SRDX,39.52000045776367,0.0,0.0,0.0
SRE,135.8800048828125,0.0,0.0,0.0
SREV,0.9800000190734863,0.0,0.0,0.0
SRI,26.440000534057617,0.0,0.0,0.0
SRNE,3.549999952316284,0.0,0.0,0.0
SRPT,118.25,0.0,0.0,0.0
SRT,8.470000267028809,0.0,0.0,0.0
SRV,10.010000228881836,0.0,0.0,0.0
SSB,69.1500015258789,0.0,0.0,0.0
SSBI,11.520000457763672,0.0,0.0,0.0
SSD,62.16999816894531,0.0,0.0,0.0
SSFN,8.800000190734863,0.0,0.0,0.0
SSI,1.0099999904632568,0.0,0.0,0.0
SSKN,2.1500000953674316,0.0,0.0,0.0
SSL,24.690000534057617,0.0,0.0,0.0
SSNC,56.439998626708984,0.0,0.0,0.0
SSP,15.720000267028809,0.0,0.0,0.0
SSRM,10.829999923706055,0.0,0.0,0.0
SSTK,38.779998779296875,0.0,0.0,0.0
SSY,1.4299999475479126,0.0,0.0,0.0
SSYS,22.43000030517578,0.0,0.0,0.0
ST,44.31999969482422,0.0,0.0,0.0
STAA,24.020000457763672,0.0,0.0,0.0
STAG,29.65999984741211,0.0,0.0,0.0
STAR,9.420000076293945,0.0,0.0,0.0
STBA,38.2599983215332,0.0,0.0,0.0
STC,42.709999084472656,0.0,0.0,0.0
STE,134.8000030517578,0.0,0.0,0.0
STFC,34.65999984741211,11.0,381.2599983215332,0.0038126000918169054
STI,62.029998779296875,0.0,0.0,0.0
STK,19.93000030517578,0.0,0.0,0.0
STKL,4.139999866485596,0.0,0.0,0.0
STL,20.0,0.0,0.0,0.0
STLD,27.200000762939453,0.0,0.0,0.0
STM,15.449999809265137,0.0,0.0,0.0
STMP,34.7400016784668,0.0,0.0,0.0
STN,24.06999969482422,0.0,0.0,0.0
STND,27.450000762939453,0.0,0.0,0.0
STNG,24.780000686645508,0.0,0.0,0.0
STON,2.5899999141693115,0.0,0.0,0.0
STRA,176.72000122070312,0.0,0.0,0.0
STRL,11.979999542236328,0.0,0.0,0.0
STRM,1.3700000047683716,0.0,0.0,0.0
STRS,27.68000030517578,0.0,0.0,0.0
STRT,25.020000457763672,0.0,0.0,0.0
STT,58.63999938964844,0.0,0.0,0.0
STWD,22.6200008392334,0.0,0.0,0.0
STX,43.7400016784668,0.0,0.0,0.0
STZ,206.2100067138672,0.0,0.0,0.0
SU,30.700000762939453,0.0,0.0,0.0
SUI,126.08999633789062,0.0,0.0,0.0
SUN,30.190000534057617,0.0,0.0,0.0
SUNS,16.610000610351562,0.0,0.0,0.0
SUP,3.950000047683716,0.0,0.0,0.0
SUPN,32.869998931884766,0.0,0.0,0.0
SVT,11.109999656677246,0.0,0.0,0.0
SVVC,10.039999961853027,0.0,0.0,0.0
SWIR,12.609999656677246,0.0,0.0,0.0
SWJ,25.479999542236328,0.0,0.0,0.0
SWK,131.8699951171875,0.0,0.0,0.0
SWKS,68.45999908447266,0.0,0.0,0.0
SWM,31.489999771118164,0.0,0.0,0.0
SWN,3.680000066757202,0.0,0.0,0.0
SWX,86.9000015258789,0.0,0.0,0.0
SWZ,7.559999942779541,0.0,0.0,0.0
SXC,7.739999771118164,0.0,0.0,0.0
SXI,66.13999938964844,0.0,0.0,0.0
SXT,69.06999969482422,0.0,0.0,0.0
SYBT,34.7400016784668,0.0,0.0,0.0
SYK,184.5,0.0,0.0,0.0
SYKE,25.309999465942383,0.0,0.0,0.0
SYMC,19.969999313354492,0.0,0.0,0.0
SYN,0.550000011920929,0.0,0.0,0.0
SYNA,28.059999465942383,0.0,0.0,0.0
SYNC,1.7799999713897705,0.0,0.0,0.0
SYNL,19.1200008392334,0.0,0.0,0.0
SYPR,0.8500000238418579,0.0,0.0,0.0
SYX,21.510000228881836,0.0,0.0,0.0
SYY,74.68000030517578,4.0,298.7200012207031,0.0029872000972971592
SZC,15.399999618530273,0.0,0.0,0.0
T,32.13999938964844,0.0,0.0,0.0
TA,3.390000104904175,0.0,0.0,0.0
TAC,6.429999828338623,0.0,0.0,0.0
TACT,8.640000343322754,15.0,129.6000051498413,0.00129600008841486
TAIT,3.25,0.0,0.0,0.0
TAL,33.75,0.0,0.0,0.0
TAP,59.41999816894531,0.0,0.0,0.0
TARO,94.6500015258789,0.0,0.0,0.0
TAST,8.720000267028809,0.0,0.0,0.0
TAT,0.8100000023841858,0.0,0.0,0.0
TATT,5.980000019073486,4.0,23.920000076293945,0.00023920000757653032
TBBK,9.489999771118164,0.0,0.0,0.0
TBI,22.31999969482422,0.0,0.0,0.0
TBNK,27.56999969482422,0.0,0.0,0.0
TCBI,58.709999084472656,0.0,0.0,0.0
TCBIL,26.510000228881836,0.0,0.0,0.0
TCBK,38.220001220703125,0.0,0.0,0.0
TCCO,3.440000057220459,0.0,0.0,0.0
TCF,20.040000915527344,0.0,0.0,0.0
TCFC,31.040000915527344,0.0,0.0,0.0
TCI,27.799999237060547,0.0,0.0,0.0
TCO,48.650001525878906,0.0,0.0,0.0
TCP,36.2400016784668,0.0,0.0,0.0
TCPC,14.609999656677246,0.0,0.0,0.0
TCRD,6.650000095367432,0.0,0.0,0.0
TCX,61.84000015258789,0.0,0.0,0.0
TD,56.0099983215332,0.0,0.0,0.0
TDA,24.469999313354492,0.0,0.0,0.0
TDC,34.68000030517578,0.0,0.0,0.0
TDE,25.18000030517578,0.0,0.0,0.0
TDF,18.43000030517578,0.0,0.0,0.0
TDG,447.6300048828125,0.0,0.0,0.0
TDI,27.719999313354492,0.0,0.0,0.0
TDJ,25.420000076293945,0.0,0.0,0.0
TDS,30.280000686645508,0.0,0.0,0.0
TDW,22.93000030517578,0.0,0.0,0.0
TDY,237.74000549316406,0.0,0.0,0.0
TECD,91.98999786376953,0.0,0.0,0.0
TECH,197.86000061035156,0.0,0.0,0.0
TECK,19.610000610351562,0.0,0.0,0.0
TEI,10.039999961853027,0.0,0.0,0.0
TEL,86.7300033569336,0.0,0.0,0.0
TELL,8.100000381469727,0.0,0.0,0.0
TEN,10.729999542236328,0.0,0.0,0.0
TENX,1.440000057220459,0.0,0.0,0.0
TEO,15.579999923706055,0.0,0.0,0.0
TER,42.310001373291016,0.0,0.0,0.0
TESS,17.709999084472656,0.0,0.0,0.0
TEUM,4.429999828338623,0.0,0.0,0.0
TEVA,11.039999961853027,0.0,0.0,0.0
TEX,28.0,0.0,0.0,0.0
TFSL,17.06999969482422,0.0,0.0,0.0
TFX,291.92999267578125,0.0,0.0,0.0
TG,15.869999885559082,0.0,0.0,0.0
TGA,1.5199999809265137,0.0,0.0,0.0
TGB,0.5099999904632568,0.0,0.0,0.0
TGH,9.460000038146973,0.0,0.0,0.0
TGI,20.799999237060547,0.0,0.0,0.0
TGLS,6.46999979019165,0.0,0.0,0.0
TGNA,15.699999809265137,0.0,0.0,0.0
TGP,13.949999809265137,0.0,0.0,0.0
TGS,12.350000381469727,0.0,0.0,0.0
TGT,79.4000015258789,0.0,0.0,0.0
TGTX,7.119999885559082,0.0,0.0,0.0
THC,21.34000015258789,0.0,0.0,0.0
THFF,37.84000015258789,0.0,0.0,0.0
THG,121.29000091552734,0.0,0.0,0.0
THM,0.4699999988079071,307.0,144.28999963402748,0.0014429000374411535
THO,56.7400016784668,0.0,0.0,0.0
THRM,38.16999816894531,0.0,0.0,0.0
THS,55.61000061035156,0.0,0.0,0.0
TI,4.949999809265137,0.0,0.0,0.0
TIF,95.37999725341797,0.0,0.0,0.0
TILE,15.880000114440918,0.0,0.0,0.0
TIPT,6.130000114440918,0.0,0.0,0.0
TISI,14.600000381469727,0.0,0.0,0.0
TITN,15.319999694824219,0.0,0.0,0.0
TIVO,6.829999923706055,0.0,0.0,0.0
TJX,52.15999984741211,0.0,0.0,0.0
TK,3.8499999046325684,0.0,0.0,0.0
TKC,4.710000038146973,0.0,0.0,0.0
TKR,44.619998931884766,0.0,0.0,0.0
TLF,5.769999980926514,0.0,0.0,0.0
TLGT,0.6800000071525574,0.0,0.0,0.0
TLI,9.649999618530273,0.0,0.0,0.0
TLK,24.969999313354492,0.0,0.0,0.0
TLRD,6.25,0.0,0.0,0.0
TLYS,10.449999809265137,0.0,0.0,0.0
TM,117.47000122070312,0.0,0.0,0.0
TMK,86.66000366210938,0.0,0.0,0.0
TMO,271.0199890136719,0.0,0.0,0.0
TMP,78.33999633789062,0.0,0.0,0.0
TMQ,2.5799999237060547,0.0,0.0,0.0
TMUS,76.01000213623047,0.0,0.0,0.0
TNAV,7.5,0.0,0.0,0.0
TNC,57.86000061035156,0.0,0.0,0.0
TNK,1.2200000286102295,0.0,0.0,0.0
TNP,3.0999999046325684,0.0,0.0,0.0
TNXP,1.899999976158142,0.0,0.0,0.0
TOL,35.65999984741211,0.0,0.0,0.0
TOO,1.100000023841858,0.0,0.0,0.0
TOPS,0.6100000143051147,0.0,0.0,0.0
TOT,52.9900016784668,0.0,0.0,0.0
TOWN,25.75,0.0,0.0,0.0
TOWR,18.40999984741211,0.0,0.0,0.0
TPC,15.210000038146973,0.0,0.0,0.0
TPHS,4.019999980926514,0.0,0.0,0.0
TPL,785.6300048828125,0.0,0.0,0.0
TPR,30.229999542236328,0.0,0.0,0.0
TPX,63.220001220703125,0.0,0.0,0.0
TPZ,18.540000915527344,0.0,0.0,0.0
TR,39.86000061035156,0.0,0.0,0.0
TRC,16.3799991607666,0.0,0.0,0.0
TRCB,14.539999961853027,0.0,0.0,0.0
TRCH,1.100000023841858,0.0,0.0,0.0
TREC,9.539999961853027,0.0,0.0,0.0
TREX,63.9900016784668,0.0,0.0,0.0
TRGP,40.11000061035156,0.0,0.0,0.0
TRI,64.62999725341797,0.0,0.0,0.0
TRIB,2.359999895095825,0.0,0.0,0.0
TRIP,45.54999923706055,0.0,0.0,0.0
TRK,18.18000030517578,0.0,0.0,0.0
TRMB,40.22999954223633,0.0,0.0,0.0
TRMK,32.790000915527344,0.0,0.0,0.0
TRN,20.40999984741211,0.0,0.0,0.0
TRNO,45.58000183105469,0.0,0.0,0.0
TRNS,25.299999237060547,0.0,0.0,0.0
TRNX,0.47999998927116394,0.0,0.0,0.0
TROV,3.119999885559082,0.0,0.0,0.0
TROW,102.79000091552734,0.0,0.0,0.0
TROX,10.760000228881836,0.0,0.0,0.0
TRP,48.349998474121094,0.0,0.0,0.0
TRQ,1.190000057220459,0.0,0.0,0.0
TRS,29.1299991607666,0.0,0.0,0.0
TRST,7.559999942779541,0.0,0.0,0.0
TRV,146.94000244140625,0.0,0.0,0.0
TRX,0.6800000071525574,0.0,0.0,0.0
TRXC,1.2100000381469727,0.0,0.0,0.0
TS,25.940000534057617,0.0,0.0,0.0
TSBK,25.3700008392334,0.0,0.0,0.0
TSCO,102.02999877929688,0.0,0.0,0.0
TSEM,15.420000076293945,0.0,0.0,0.0
TSG,16.799999237060547,21.0,352.7999839782715,0.0035279999402774783
TSI,5.590000152587891,0.0,0.0,0.0
TSLA,195.49000549316406,0.0,0.0,0.0
TSM,38.06999969482422,0.0,0.0,0.0
TSN,81.70999908447266,4.0,326.8399963378906,0.00326840005647899
TSRI,5.0,13.0,65.0,0.0006500000185151925
TSS,99.62000274658203,0.0,0.0,0.0
TST,6.690000057220459,0.0,0.0,0.0
TSU,13.020000457763672,0.0,0.0,0.0
TTC,66.58000183105469,0.0,0.0,0.0
TTEC,36.459999084472656,0.0,0.0,0.0
TTEK,65.69000244140625,0.0,0.0,0.0
TTGT,19.770000457763672,0.0,0.0,0.0
TTI,1.8600000143051147,0.0,0.0,0.0
TTM,12.539999961853027,0.0,0.0,0.0
TTMI,9.390000343322754,0.0,0.0,0.0
TTNP,1.409999966621399,0.0,0.0,0.0
TTP,14.550000190734863,0.0,0.0,0.0
TTS,4.510000228881836,0.0,0.0,0.0
TTWO,104.37999725341797,0.0,0.0,0.0
TUES,1.6299999952316284,0.0,0.0,0.0
TUP,20.940000534057617,0.0,0.0,0.0
TURN,1.9299999475479126,0.0,0.0,0.0
TV,9.149999618530273,0.0,0.0,0.0
TVC,25.309999465942383,0.0,0.0,0.0
TVE,25.1200008392334,0.0,0.0,0.0
TVIX,23.540000915527344,0.0,0.0,0.0
TVTY,18.040000915527344,0.0,0.0,0.0
TWI,4.46999979019165,0.0,0.0,0.0
TWIN,14.710000038146973,0.0,0.0,0.0
TWMC,0.4000000059604645,0.0,0.0,0.0
TWN,15.989999771118164,0.0,0.0,0.0
TWO,12.850000381469727,0.0,0.0,0.0
TX,25.139999389648438,0.0,0.0,0.0
TXMD,3.0799999237060547,0.0,0.0,0.0
TXN,105.83000183105469,0.0,0.0,0.0
TXRH,53.02000045776367,0.0,0.0,0.0
TXT,47.43000030517578,0.0,0.0,0.0
TY,26.489999771118164,0.0,0.0,0.0
TYG,22.639999389648438,0.0,0.0,0.0
TYL,213.3800048828125,0.0,0.0,0.0
TYPE,16.809999465942383,0.0,0.0,0.0
TZOO,18.809999465942383,0.0,0.0,0.0
UAA,23.459999084472656,0.0,0.0,0.0
UAG,15.09000015258789,0.0,0.0,0.0
UAL,80.91000366210938,0.0,0.0,0.0
UAMY,0.5699999928474426,327.0,186.38999766111374,0.0018639000297041633
UAN,3.6500000953674316,0.0,0.0,0.0
UAVS,0.30000001192092896,0.0,0.0,0.0
UBA,22.540000915527344,0.0,0.0,0.0
UBFO,10.369999885559082,0.0,0.0,0.0
UBNK,13.119999885559082,0.0,0.0,0.0
UBNT,125.18000030517578,0.0,0.0,0.0
UBSI,36.33000183105469,0.0,0.0,0.0
UCBI,26.760000228881836,0.0,0.0,0.0
UCFC,9.069999694824219,0.0,0.0,0.0
UCI,14.170000076293945,0.0,0.0,0.0
UCTT,12.710000038146973,0.0,0.0,0.0
UDR,45.130001068115234,0.0,0.0,0.0
UEC,1.3200000524520874,0.0,0.0,0.0
UEIC,41.56999969482422,0.0,0.0,0.0
UFCS,46.529998779296875,0.0,0.0,0.0
UFI,19.649999618530273,0.0,0.0,0.0
UFPI,33.81999969482422,0.0,0.0,0.0
UFPT,38.0,0.0,0.0,0.0
UFS,42.33000183105469,0.0,0.0,0.0
UG,20.3799991607666,0.0,0.0,0.0
UGAZ,23.700000762939453,0.0,0.0,0.0
UGI,52.45000076293945,0.0,0.0,0.0
UGLD,91.69000244140625,142.0,13019.980346679688,0.13019980717552676
UGP,4.929999828338623,0.0,0.0,0.0
UHAL,387.79998779296875,0.0,0.0,0.0
UHS,122.95999908447266,0.0,0.0,0.0
UHT,82.63999938964844,0.0,0.0,0.0
UIHC,14.079999923706055,0.0,0.0,0.0
UIS,9.59000015258789,0.0,0.0,0.0
UL,61.189998626708984,0.0,0.0,0.0
ULH,20.84000015258789,0.0,0.0,0.0
ULTA,337.8299865722656,0.0,0.0,0.0
UMBF,64.83999633789062,0.0,0.0,0.0
UMC,2.0,0.0,0.0,0.0
UMH,13.34000015258789,0.0,0.0,0.0
UMPQ,16.31999969482422,0.0,0.0,0.0
UN,60.470001220703125,0.0,0.0,0.0
UNB,35.9900016784668,0.0,0.0,0.0
UNF,159.66000366210938,0.0,0.0,0.0
UNFI,11.270000457763672,0.0,0.0,0.0
UNH,246.5,3.0,739.5,0.0073950002106459205
UNM,33.279998779296875,0.0,0.0,0.0
UNP,172.64999389648438,0.0,0.0,0.0
UNT,10.220000267028809,0.0,0.0,0.0
UNTY,20.530000686645508,0.0,0.0,0.0
UONE,1.9600000381469727,0.0,0.0,0.0
UPS,96.16999816894531,0.0,0.0,0.0
UQM,1.6799999475479126,0.0,0.0,0.0
URBN,23.84000015258789,0.0,0.0,0.0
URG,0.8299999833106995,0.0,0.0,0.0
URI,118.48999786376953,0.0,0.0,0.0
USA,6.150000095367432,0.0,0.0,0.0
USAK,12.6899995803833,0.0,0.0,0.0
USAP,12.579999923706055,0.0,0.0,0.0
USAS,1.690000057220459,0.0,0.0,0.0
USAT,7.210000038146973,0.0,0.0,0.0
USB,51.16999816894531,0.0,0.0,0.0
USCR,47.959999084472656,0.0,0.0,0.0
USEG,0.4000000059604645,0.0,0.0,0.0
USLM,81.0,0.0,0.0,0.0
USLV,57.790000915527344,88.0,5085.520080566406,0.05085520225426996
USM,44.86000061035156,0.0,0.0,0.0
USNA,73.69999694824219,0.0,0.0,0.0
USPH,113.69000244140625,0.0,0.0,0.0
UTF,24.6299991607666,0.0,0.0,0.0
UTHR,85.98999786376953,0.0,0.0,0.0
UTI,3.380000114440918,0.0,0.0,0.0
UTL,58.130001068115234,0.0,0.0,0.0
UTMD,77.76000213623047,0.0,0.0,0.0
UTSI,3.180000066757202,0.0,0.0,0.0
UTX,130.4499969482422,0.0,0.0,0.0
UUU,1.2100000381469727,0.0,0.0,0.0
UUUU,2.7200000286102295,0.0,0.0,0.0
UVSP,24.65999984741211,0.0,0.0,0.0
UVV,59.06999969482422,0.0,0.0,0.0
UWN,2.490000009536743,0.0,0.0,0.0
UZA,25.3799991607666,0.0,0.0,0.0
V,161.50999450683594,0.0,0.0,0.0
VALE,11.789999961853027,0.0,0.0,0.0
VALU,21.510000228881836,0.0,0.0,0.0
VAR,127.19999694824219,0.0,0.0,0.0
VBF,18.530000686645508,0.0,0.0,0.0
VC,46.91999816894531,0.0,0.0,0.0
VCEL,15.479999542236328,0.0,0.0,0.0
VCF,14.59000015258789,0.0,0.0,0.0
VCRA,31.209999084472656,0.0,0.0,0.0
VCV,12.479999542236328,0.0,0.0,0.0
VECO,11.489999771118164,0.0,0.0,0.0
VEDL,9.09000015258789,0.0,0.0,0.0
VEON,2.4100000858306885,0.0,0.0,0.0
VER,8.680000305175781,0.0,0.0,0.0
VET,21.399999618530273,0.0,0.0,0.0
VFC,84.08999633789062,0.0,0.0,0.0
VFL,13.3100004196167,0.0,0.0,0.0
VG,11.529999732971191,0.0,0.0,0.0
VGI,12.25,0.0,0.0,0.0
VGM,12.359999656677246,0.0,0.0,0.0
VGR,9.199999809265137,0.0,0.0,0.0
VGZ,0.550000011920929,0.0,0.0,0.0
VHC,5.679999828338623,0.0,0.0,0.0
VHI,1.809999942779541,0.0,0.0,0.0
VIA,33.33000183105469,0.0,0.0,0.0
VIAB,28.31999969482422,0.0,0.0,0.0
VIAV,11.989999771118164,0.0,0.0,0.0
VICL,1.1399999856948853,0.0,0.0,0.0
VICR,30.350000381469727,0.0,0.0,0.0
VIIX,12.270000457763672,391.0,4797.570178985596,0.04797570315643958
VIPS,7.5,0.0,0.0,0.0
VIRC,4.0,0.0,0.0,0.0
VISI,4.420000076293945,0.0,0.0,0.0
VISL,1.5700000524520874,0.0,0.0,0.0
VIV,11.550000190734863,0.0,0.0,0.0
VIVO,11.399999618530273,0.0,0.0,0.0
VKI,10.699999809265137,0.0,0.0,0.0
VKQ,12.0600004196167,0.0,0.0,0.0
VLGEA,27.31999969482422,0.0,0.0,0.0
VLO,75.41000366210938,0.0,0.0,0.0
VLT,14.420000076293945,0.0,0.0,0.0
VLY,9.989999771118164,0.0,0.0,0.0
VMI,117.80000305175781,0.0,0.0,0.0
VMM,12.6899995803833,0.0,0.0,0.0
VMO,12.0,0.0,0.0,0.0
VMW,196.6999969482422,0.0,0.0,0.0
VNDA,15.579999923706055,0.0,0.0,0.0
VNET,8.0,0.0,0.0,0.0
